ID,API_NUMBER,WELLTYPE,DEPTH,ISWSPNUM,VERIFIED_BY,VERIFIED_NOTES,VERIFIED_DATE,BEDROCK_DEPTH,VLQ,VLC,LATITUDE,LONGITUDE,ELEV_FT,BEDROCK_ELEV_FT,BEDROCK_ELEV_M
4125,121632994500,PRIV,340.0,343999.0,JWN,"well not seen; Cty GIS, DOQ",6/20/2006 0:00:00,24.0,nan,nan,38.429951,-90.041999,567.0552368,543.0552368,165.52323617664
4126,121632995500,PRIV,130.0,343987.0,ZPK,"yellowpages, Google maps, DOQ",9/28/2007 0:00:00,79.0,nan,nan,38.31695,-89.943581,424.0646667,345.0646667,105.17571041016
4127,121632996600,nan,0.0,nan,DAG,location change by Nathan Webb 11/2008,8/29/2003 0:00:00,41.0,nan,nan,38.596368,-89.975608,556.7746582,515.7746582,157.20811581936
4128,121632996700,nan,0.0,nan,DAG,location updated by Nathan Webb 11/2008,8/29/2003 0:00:00,58.0,nan,nan,38.596177,-89.970646,551.1332397,493.1332397,150.30701146056
4129,121632997400,PRIV,200.0,350247.0,JWN,50' E house,6/20/2006 0:00:00,41.0,nan,nan,38.453638,-90.006198,490.0177307,449.0177307,136.86060431736
4130,121632997900,PRIV,290.0,349565.0,JWN,"z, bt, v",6/20/2006 0:00:00,20.0,nan,nan,38.404503,-90.062223,543.1848145,523.1848145,159.46673145960003
4131,121632999300,PRIV,300.0,348371.0,JWN,"50' N house, 150' E road corner",1/1/2006 0:00:00,35.0,nan,nan,38.396469,-90.072254,550.1307373,515.1307373,157.01184872904
4132,121632999400,PRIV,200.0,348370.0,JWN,"60' S house; Cty GIS, DOQ",6/20/2006 0:00:00,88.0,nan,nan,38.424014,-90.058393,555.1445923,467.1445923,142.38567173304
4133,121632999500,PRIV,300.0,348369.0,JWN,"50' E house; Cty GIS, DOQ",2/20/2006 0:00:00,33.0,nan,nan,38.417279,-90.054281,548.5370483,515.5370483,157.13569232184003
4134,121633000100,PRIV,350.0,347562.0,JWN,"well not seen; Cty GIS, DOQ",6/20/2006 0:00:00,23.0,nan,nan,38.446006,-90.041415,548.2394409,525.2394409,160.09298158632
4135,121633000400,STOCK,50.0,347242.0,AKK,"PMT directions & sketch, JN verified",10/24/2006 0:00:00,149.0,nan,nan,38.413194,-89.959333,473.6748962,324.6748962,98.96090836176
4136,121633000600,PRIV,200.0,346301.0,AKK,JN verified:PMT sketch,10/24/2006 0:00:00,31.0,nan,nan,38.448314,-89.98268,473.3734741,442.3734741,134.83543490568002
4137,121633000800,PRIV,35.0,345520.0,DAG,nan,nan,19.0,nan,nan,38.453429,-89.862616,495.8471069,476.8471069,145.34299818312002
4138,121633000900,PRIV,300.0,345521.0,ACP,StCl parcel data; PMT map,11/16/2009 0:00:00,30.0,nan,nan,38.377198,-90.056835,525.7731323,495.77313230000004,151.11165072504002
4139,121633001000, ,0.0,nan,ACP,nan,11/24/2003 0:00:00,34.0,nan,nan,38.649636,-89.850329,427.5143433,393.5143433,119.94317183784001
4140,121633001100, ,0.0,nan,ACP,nan,11/7/2003 0:00:00,35.0,nan,nan,38.644552,-89.90408,537.4064941,502.40649410000003,153.13349940168
4141,121633001200, ,0.0,nan,ACP,nan,11/24/2003 0:00:00,30.0,nan,nan,38.649636,-89.850329,427.5143433,397.5143433,121.16237183784001
4142,121633001300, ,0.0,nan,ACP,nan,11/7/2003 0:00:00,31.0,nan,nan,38.644552,-89.90408,537.4064941,506.40649410000003,154.35269940168
4143,121633001600,PRIV,300.0,355892.0,JWN,"25' SW house?; Cty GIS, DOQ",6/20/2006 0:00:00,22.0,nan,nan,38.403339,-90.072192,563.0670166,541.0670166,164.91722665968
4144,121633001800,PRIV,225.0,355890.0,JWN,"20' NE house; Cty GIS, DOQ",6/20/2006 0:00:00,107.0,nan,nan,38.410104,-90.034774,539.6149292,432.6149292,131.86103042016
4145,121633002000,PRIV,290.0,355125.0,JWN,"80' S. house; Cty GIS, DOQ",6/20/2006 0:00:00,45.0,nan,nan,38.423152,-90.055888,554.9707031,509.97070310000004,155.43907030488003
4146,121633002600,PRIV,350.0,355123.0,JN,"'water boring-accurate', IPGM Frbg-BG",nan,100.0,nan,nan,38.461111,-89.96211,487.7576294,387.7576294,118.18852544112
4147,121633002800,PRIV,335.0,356997.0,JWN,"in front yd; Cty GIS, DOQ",6/20/2006 0:00:00,47.0,nan,nan,38.497766,-90.054283,553.5391235,506.53912349999996,154.3931248428
4148,121633003200,PRIV,312.0,357001.0,JWN,"60' S house; Cty GIS, DOQ",6/20/2006 0:00:00,50.0,nan,nan,38.429011,-90.041551,560.888916,510.888916,155.7189415968
4149,121633003300,PRIV,0.0,357002.0,ZPK,WEB; yellowpages,3/4/2008 0:00:00,126.0,nan,nan,38.366879,-89.914438,441.9161072,315.9161072,96.29122947456
4150,121633003500,STRAT,0.0,nan,CJS,S edge of farm rd; 75'Wof IL 4 CL,4/12/2004 0:00:00,175.0,nan,nan,38.648906,-89.808949,531.151123,356.151123,108.5548622904
4151,121633004200,PRIV,300.0,359907.0,JWN,"back yd, 30' from house; Cty GIS, DOQ",6/20/2006 0:00:00,60.0,nan,nan,38.489205,-90.062327,562.675415,502.67541500000004,153.21546649200002
4152,121633005300,PRIV,200.0,358126.0,LWN,"in rock garden, 30' NW house; Cty GIS, DOQ",6/20/2006 0:00:00,22.0,nan,nan,38.396746,-90.086899,568.4493408,546.4493408,166.55775907583998
4153,121633005400,PRIV,350.0,358125.0,JQN,"100' NE house; Cty GIS, DOQ",6/20/2006 0:00:00,68.0,nan,nan,38.467701,-90.037248,544.4225464,476.4225464,145.21359214272002
4154,121633005800,PRIV,250.0,362235.0,JWN,"30' E garage; Cty GIS, DOQ",6/20/2006 0:00:00,64.0,nan,nan,38.408831,-90.076475,566.5956421,502.59564209999996,153.19115171208
4155,121633005900,PRIV,50.0,362236.0,DAG,nan,nan,16.0,nan,nan,38.481312,-89.85606,448.3516235,432.3516235,131.7807748428
4156,121633006200,PRIV,300.0,361044.0,JWN,"60' NE house; Cty GIS, DOQ",6/20/2006 0:00:00,72.0,nan,nan,38.394295,-90.086783,570.0160522,498.0160522,151.79529271056
4157,121633006300,PRIV,300.0,361045.0,ACP,"WEB Address match, PMT",2/20/2008 0:00:00,46.0,nan,nan,38.327684,-89.940308,428.3914795,382.3914795,116.55292295160001
4158,121633006500,PRIV,60.0,361047.0,JWN,60' SE of house,6/20/2006 0:00:00,43.0,nan,nan,38.505542,-90.108998,554.9838867,511.98388669999997,156.05268866616
4159,121633006600,PRIV,300.0,361048.0,JWN,"10' NW machine shed; #5660 in Cty GIS, DOQ",6/20/2006 0:00:00,45.0,nan,nan,38.416656,-90.1147,609.3865967,564.3865967,172.02503467416003
4160,121633017600,PRIV,233.0,362844.0,AKK,PMT directions and sketch,10/24/2006 0:00:00,80.0,nan,nan,38.443655,-89.974136,469.8255005,389.8255005,118.8188125524
4161,121633017800,PRIV,280.0,362842.0,JWN,"60' N house; Cty GIS, DOQ",6/20/2006 0:00:00,102.0,nan,nan,38.45769,-90.050793,556.6907349,454.69073490000005,138.58973599752002
4162,121633017900,PRIV,280.0,362841.0,BCS,"PMT add, lot diag; WEB match",8/1/2008 0:00:00,55.0,nan,nan,38.390834,-90.088585,567.6915283,512.6915283,156.26837782584
4163,121633018500,PRIV,350.0,367772.0,JWN,"SEc of house; Cty GIS, DOQ",6/20/2006 0:00:00,94.0,nan,nan,38.476166,-90.020367,502.8821106,408.8821106,124.62726731088
4164,121633019000,PRIV,250.0,367232.0,JWN,"""15' NE house""; DOQ; PMT diag; WEB",11/18/2009 0:00:00,24.0,nan,nan,38.376072,-90.047417,511.3796082,487.3796082,148.55330457936
4165,121633019400,PRIV,240.0,365885.0,JWN,"100' S house, under windmill; Cty GIS, DOQ",6/20/2006 0:00:00,70.0,nan,nan,38.391579,-90.113319,590.5048218,520.5048218,158.64986968463998
4166,121633019600,PRIV,20.0,365887.0,JWN,"well not seen; Cty GIS, DOQ",6/20/2006 0:00:00,27.0,nan,nan,38.430353,-90.042198,567.6882324,540.6882324,164.80177323552
4167,121633019700,PRIV,0.0,364995.0,JWN,"E of house, near pond; Cty GIS, DOQ",6/20/2006 0:00:00,50.0,nan,nan,38.400687,-90.061166,537.447998,487.447998,148.5741497904
4168,121633019900,PRIV,300.0,364997.0,BCS,"PMT add, lot diag; WEB match",8/4/2008 0:00:00,22.0,nan,nan,38.377546,-90.056658,525.1613159,503.1613159,153.36356908632
4169,121633020000,PRIV,350.0,364998.0,JWN,"60' N rd; Cty GIS, DOQ",6/20/2006 0:00:00,26.0,nan,nan,38.447481,-90.038322,538.1448364,512.1448364,156.10174613472003
4170,121633020700,PRIV,275.0,371487.0,ACP,"Cty GIS, not on 2005 DOQ",2/8/2010 0:00:00,31.0,nan,nan,38.383307,-90.04448,486.5793457,455.5793457,138.86058456936
4171,121633021700,PRIV,220.0,370594.0,JWN,"70' NE house;Cty GIS, DOQ",6/20/2006 0:00:00,30.0,nan,nan,38.396815,-90.003785,503.649231,473.649231,144.3682856088
4172,121633022100,PRIV,0.0,369959.0,DAG,nan,nan,18.0,nan,nan,38.453432,-89.862613,495.8363647,477.8363647,145.64452396056
4173,121633023600,nan,,nan,DAG,nan,10/3/2005 0:00:00,38.0,nan,nan,38.471644,-89.846059,418.775177,380.775177,116.0602739496
4174,121633023700,nan,,nan,DAG,nan,10/3/2005 0:00:00,31.0,nan,nan,38.471644,-89.846059,418.775177,387.775177,118.1938739496
4175,121633023800,nan,,nan,AKK,moved to center of bridge,11/1/2006 0:00:00,12.0,nan,nan,38.426595,-89.888573,443.0027466,431.0027466,131.36963716368
4176,121633024600,nan,,nan,MLA,Irregular section,9/28/2005 0:00:00,12.0,nan,nan,38.589979,-89.867755,499.0046387,487.0046387,148.43901387576
4177,121633024700,nan,,nan,MLA,irregular section,9/28/2005 0:00:00,15.0,nan,nan,38.589979,-89.867755,499.0046387,484.0046387,147.52461387576
4178,121633024800,nan,,nan,MLA,irregular section,9/28/2005 0:00:00,19.0,nan,nan,38.589979,-89.867755,499.0046387,480.0046387,146.30541387576
4179,121633024900,nan,,nan,MLA,Irregular section,9/28/2005 0:00:00,15.0,nan,nan,38.589979,-89.867755,499.0046387,484.0046387,147.52461387576
4180,121633025000,nan,,nan,MLA,nan,9/28/2005 0:00:00,28.0,nan,nan,38.602165,-89.846392,424.9407654,396.9407654,120.98754529392
4181,121633025100,nan,,nan,MLA,nan,9/28/2005 0:00:00,28.0,nan,nan,38.602165,-89.846392,424.9407654,396.9407654,120.98754529392
4182,121633025200,nan,,nan,MLA,nan,9/28/2005 0:00:00,28.0,nan,nan,38.602165,-89.846392,424.9407654,396.9407654,120.98754529392
4183,121633025300,nan,,nan,MLA,nan,9/28/2005 0:00:00,27.0,nan,nan,38.602165,-89.846392,424.9407654,397.9407654,121.29234529392
4184,121633026500,nan,,nan,MAP,center of span,11/18/2005 0:00:00,52.0,nan,nan,38.55425,-89.791678,434.3562317,382.3562317,116.54217942216002
4185,121633026600,nan,,nan,MAP,center of span,11/18/2005 0:00:00,51.0,nan,nan,38.55425,-89.791678,434.3562317,383.3562317,116.84697942216002
4186,121633029000,nan,,nan,ACP,nan,1/9/2006 0:00:00,19.0,nan,nan,38.504855,-89.921343,455.315033,436.315033,132.98882205840002
4187,121633029100,nan,,nan,ACP,nan,1/9/2006 0:00:00,24.0,nan,nan,38.504855,-89.921343,455.315033,431.315033,131.46482205840002
4188,121633029200,nan,,nan,ACP,"Logs, bridge center",1/9/2006 0:00:00,26.0,nan,nan,38.582901,-89.766633,442.0242615,416.0242615,126.8041949052
4189,121633029300,nan,,nan,ACP,"log, bridge center",1/9/2006 0:00:00,36.0,nan,nan,38.575647,-89.770569,456.8132019,420.8132019,128.26386393912
4190,121633029600,PRIV,0.0,374841.0,AKK,"PMT direct/google map, moved to drive",10/24/2006 0:00:00,120.0,nan,nan,38.424845,-89.960238,469.0893555,349.0893555,106.40243555640001
4191,121633029800,PRIV,0.0,374843.0,AKK,"google map, moved to driveway",10/24/2006 0:00:00,30.0,nan,nan,38.461036,-89.900593,524.7460938,494.74609380000004,150.79860939024002
4192,121633032000,PRIV,300.0,372869.0,ACP,"Cty GIS, measured from section line",2/8/2010 0:00:00,37.0,nan,nan,38.384842,-90.04442,512.737793,475.737793,145.0048793064
4193,121633032100,PRIV,50.0,372870.0,ZPK,"PMT address, WEB: yellowpages",10/24/2007 0:00:00,20.0,nan,nan,38.344906,-89.87805,395.9743347,375.9743347,114.59697721656
4194,121633032600,PRIV,300.0,372803.0,ACP,spoke to L. Schilling: PMT addr. = bill addr.,12/16/2009 0:00:00,34.0,nan,nan,38.366911,-89.934882,441.3685303,407.3685303,124.16592803544
4195,121633033000,STRAT,0.0,nan,ACP,middle west side of property,3/30/2006 0:00:00,106.0,nan,nan,38.524774,-89.802112,432.7554626,326.7554626,99.59506500048
4196,121633033100,STRAT,0.0,nan,ACP,30' west of gate on Choctaw Rd.,4/4/2006 0:00:00,103.0,nan,nan,38.562148,-89.850533,503.4154968,400.4154968,122.04664342464001
4197,121633033900,PRIV,400.0,377542.0,ACP,"Cty GIS, DOQ",2/4/2010 0:00:00,69.0,nan,nan,38.417456,-90.108151,606.968689,537.968689,163.97285640720003
4198,121633034400,PRIV,0.0,377543.0,ACP,DOQ,10/2/2006 0:00:00,39.0,nan,nan,38.460165,-89.91013,532.3358765,493.33587650000004,150.36877515720002
4199,121633035200,PRIV,0.0,380382.0,BCS,PMT add; WEB match; PLSS,8/4/2008 0:00:00,44.0,nan,nan,38.377503,-90.044337,520.782959,476.782959,145.3234459032
4200,121633037400,nan,,nan,MLP,technical drawing including map,7/13/2006 0:00:00,83.0,nan,nan,38.576036,-89.808497,426.1156616,343.1156616,104.58165365568001
4201,121633037500,nan,,nan,MLA,technical drawing included map,7/13/2006 0:00:00,72.0,nan,nan,38.576036,-89.808497,426.1156616,354.1156616,107.93445365568
4202,121633037600,nan,,nan,MLA,technical drawing included map,7/14/2006 0:00:00,78.0,nan,nan,38.576036,-89.808497,426.1156616,348.1156616,106.10565365568002
4203,121633037700,nan,,nan,MLA,technical drawing including map,7/14/2006 0:00:00,80.0,nan,nan,38.576036,-89.808497,426.1156616,346.1156616,105.49605365568002
4204,121633038600,TH,0.0,nan,ACP,ISWS test well report; no existing well,7/12/2006 0:00:00,56.0,nan,nan,38.593087,-89.756005,474.8031311,418.8031311,127.65119435928
4205,121633041700, ,0.0,nan,ACP,"upst, Pleasant Pl. brdg restate 1 poor",10/27/2005 0:00:00,2.0,nan,nan,38.600246,-89.863505,455.8021851,453.8021851,138.31890601848
4206,121633041800, ,0.0,nan,ACP,trench to creek off Borcher Lane,10/27/2005 0:00:00,30.0,nan,nan,38.596885,-89.869936,499.914856,469.914856,143.2300481088
4207,121633043700,nan,,nan,AKK,center of bridge,11/1/2006 0:00:00,34.0,nan,nan,38.410266,-89.987537,459.2788391,425.2788391,129.62499015768
4208,121633043800,nan,,nan,AKK,Center of bridge,9/19/2006 0:00:00,34.0,nan,nan,38.410266,-89.987537,459.2788391,425.2788391,129.62499015768
4209,121633048000,nan,,nan,AKK,placed in center of bridge,11/2/2006 0:00:00,41.0,nan,nan,38.380922,-89.965517,410.975708,369.975708,112.7685957984
4210,121633048100,nan,,nan,AKK,center of bridge,11/2/2006 0:00:00,12.0,nan,nan,38.426595,-89.888573,443.0027466,431.0027466,131.36963716368
4211,121633048200,nan,,nan,AKK,center of bridge,11/1/2006 0:00:00,30.0,nan,nan,38.455184,-89.983298,458.8535461,428.8535461,130.71456085128
4212,121633048300,nan,,nan,AKK,Center of bridge,11/1/2006 0:00:00,37.0,nan,nan,38.455184,-89.983298,458.8535461,421.8535461,128.58096085128003
4213,121633048400,nan,,nan,AKK,Center of bridge,11/1/2006 0:00:00,45.0,nan,nan,38.488664,-89.955498,461.5504456,416.5504456,126.96457581888001
4214,121633049800,nan,,nan,AKK,on abutment,11/2/2006 0:00:00,57.0,nan,nan,38.402854,-89.945167,446.1097412,389.1097412,118.60064911776
4215,121633049900,nan,,nan,AKK,on abutment,11/2/2006 0:00:00,58.0,nan,nan,38.402851,-89.944905,446.6418762,388.6418762,118.45804386576
4216,121633050400,nan,,nan,nan,"below crest of hill E/orchard entrance, bedrock top 25.3'",nan,25.0,nan,nan,38.512016,-90.12643,531.2562256,506.2562256,154.30689756288
4217,121633050500,nan,,nan,ACP,nan,6/22/2010 0:00:00,50.0,nan,nan,38.517943,-90.132869,480.0248413,430.0248413,131.07157162824
4218,121633050600,nan,,nan,ACP,nan,6/22/2010 0:00:00,60.0,nan,nan,38.527975,-90.140816,427.70401,367.70401,112.076182248
4219,121633052300,PRIV,230.0,421906.0,BCS,Deg/Min/Sec GPS location from Driller; conf. Cty GIS,8/4/2008 0:00:00,29.0,nan,nan,38.383056,-90.043056,486.920105,457.920105,139.574048004
4220,121633052500,PRIV,240.0,421038.0,BCS,PMT address; WEB match,8/4/2008 0:00:00,71.0,nan,nan,38.374772,-90.055407,525.2749634,454.27496340000005,138.46300884432003
4221,121633052800,nan,,nan,ACP,"diff GPS, + -1 ft. ACP updated 9/07",3/30/2007 0:00:00,50.0,nan,nan,38.460731,-89.972589,454.3101501,404.3101501,123.23373375048
4222,121633052900,nan,,nan,ACP,"differential GPS,+ - 1',in front of bins",3/23/2007 0:00:00,119.0,nan,nan,38.466583,-89.906249,623.831665,504.83166500000004,153.87269149200003
4223,121633053000,nan,,nan,ACP,"differential GPS, + - 1 ft.",3/27/2007 0:00:00,123.0,nan,nan,38.405597,-89.956111,455.5550232,332.5550232,101.36277107136
4224,121633053100,nan,,nan,DAG,nan,6/13/2007 0:00:00,93.0,nan,nan,38.379429,-89.799746,412.2504578,319.2504578,97.30753953744001
4225,121633053200,nan,,nan,DAG,nan,6/13/2007 0:00:00,105.0,nan,nan,38.378065,-89.794813,412.243988,307.243988,93.64796754240001
4226,121633053700,nan,,nan,ACP,DOQ; farm access lane,6/18/2007 0:00:00,39.0,nan,nan,38.403096,-89.96874,429.5435486,390.5435486,119.03767361328
4227,121633056300,PRIV,40.0,424141.0,ZPK,"PBK 92 A. Junge, WEB; yellowpages",3/3/2008 0:00:00,76.0,nan,nan,38.294731,-89.885172,403.9727783,327.9727783,99.96610282584001
4228,121633057000,nan,,nan,AKK,creek that interscets Barber Lane,11/16/2006 0:00:00,3.0,nan,nan,38.416812,-89.881436,417.5036621,414.5036621,126.34071620808
4229,121633057200,nan,,nan,AKK,"R bank trib to Douglas Crk,ACP updated",11/16/2006 0:00:00,8.0,nan,nan,38.423037,-89.996434,456.3673401,448.3673401,136.66236526248
4230,121633058100,nan,,nan,AKK,40' upstream from FBG 21,12/5/2006 0:00:00,1.0,nan,nan,38.433967,-89.903316,466.7632751,465.7632751,141.96464625048
4231,121633058200,nan,,nan,AKK,terrace on R bank of Jacks Run,12/5/2006 0:00:00,10.0,nan,nan,38.433963,-89.903106,461.6859741,451.6859741,137.67388490568
4232,121633058400,nan,,nan,AKK,tributary of Hazel Crk off Jef,12/5/2006 0:00:00,6.0,nan,nan,38.458522,-89.88016,457.1222839,451.1222839,137.50207213272
4233,121633058500,nan,,nan,AKK,tributary of Hazel Creek off Jef,12/5/2006 0:00:00,10.0,nan,nan,38.457882,-89.87935,496.344574,486.344574,148.23782615520003
4234,121633060000,nan,,nan,ACP,nan,7/11/2007 0:00:00,30.0,nan,nan,38.490649,-89.9759,489.4191589,459.4191589,140.03095963272
4235,121633062500,nan,,nan,ACP,nan,11/27/2007 0:00:00,20.0,nan,nan,38.369391,-89.991766,429.9586182,409.9586182,124.95538682736
4236,121633065600,nan,,nan,ACP,nan,4/1/2008 0:00:00,109.0,nan,nan,38.362004,-89.943485,440.2635193,331.2635193,100.96912068264
4237,121633065700,nan,,nan,ACP,"S edge of drive, S of E shed",4/2/2008 0:00:00,165.0,nan,nan,38.351762,-89.911395,467.5532227,302.5532227,92.21822227896
4238,121633065800,STRAT,,nan,ACP,S. edge of road,nan,57.0,nan,nan,38.46091,-89.981688,456.3856506,399.3856506,121.73274630288002
4239,121633065900,STRAT,,nan,ACP,S. edge of road,nan,73.0,nan,nan,38.460915,-89.982386,458.3397827,385.3397827,117.45156576696
4240,121633066000,nan,,nan,DAG,bedrock at 648',6/4/2008 0:00:00,22.0,nan,nan,38.473762,-90.177892,653.4616089,631.4616089,192.46949839272
4241,121633066100,nan,,nan,DAG,nan,6/4/2008 0:00:00,20.0,nan,nan,38.471912,-90.177903,484.5001526,464.5001526,141.57964651248
4242,121633066500,nan,,nan,DAG,nan,6/4/2008 0:00:00,20.0,nan,nan,38.49729,-90.190571,597.9436646,577.9436646,176.15722897008
4243,121633066700,nan,,nan,DAG,nan,6/4/2008 0:00:00,58.0,nan,nan,38.487033,-90.216397,493.9964905,435.9964905,132.8917303044
4244,121633066900,nan,,nan,DAG,nan,6/4/2008 0:00:00,15.0,nan,nan,38.486191,-90.131735,490.8615723,475.8615723,145.04260723704
4245,121633070000,nan,,nan,ACP,nan,9/23/2008 0:00:00,30.0,nan,nan,38.380893,-90.012946,446.3598022,416.3598022,126.90646771056001
4246,121633070100,nan,,nan,ACP,nan,9/23/2008 0:00:00,4.0,nan,nan,38.380893,-90.012946,446.3598022,442.3598022,134.83126771056
4247,121633074200,nan,,nan,DAG,nan,10/13/2008 0:00:00,69.0,nan,nan,38.531182,-89.900776,461.2210083,392.2210083,119.54896332984
4248,121633075500,nan,,nan,ACP,by station number on abutment,10/23/2008 0:00:00,12.0,nan,nan,38.360219,-90.058432,473.7207947,461.7207947,140.73249822456
4249,121633075600,nan,,nan,ACP,by station number on abutment,10/23/2008 0:00:00,22.0,nan,nan,38.360315,-90.058642,470.3680115,448.3680115,136.6625699052
4250,121633078300,PRIV,300.0,442157.0,ACP,"Cty GIS, DOQ",1/27/2009 0:00:00,29.0,nan,nan,38.375749,-90.055793,527.4630127,498.46301270000004,151.93152627096
4251,121633078600,nan,,nan,ACP,bridge center,1/9/2009 0:00:00,11.0,nan,nan,38.33079,-90.04399,435.9187622,424.9187622,129.51523871856
4252,121633078700,nan,,nan,ACP,bridge center,1/9/2009 0:00:00,13.0,nan,nan,38.33079,-90.04399,435.9187622,422.9187622,128.90563871856
4253,121633078800,nan,,nan,ACP,bridge center,1/9/2009 0:00:00,25.0,nan,nan,38.33079,-90.04399,435.9187622,410.9187622,125.24803871856001
4254,121633078900,nan,,nan,ACP,bridge center,1/9/2009 0:00:00,25.0,nan,nan,38.33079,-90.04399,435.9187622,410.9187622,125.24803871856001
4255,121633079000,nan,,nan,ACP,nan,1/9/2009 0:00:00,10.0,nan,nan,38.367473,-90.082093,508.6464844,498.6464844,151.98744844512
4256,121633079200,nan,,nan,ACP,bridge center,1/9/2009 0:00:00,48.0,nan,nan,38.349892,-90.065505,456.2054749,408.2054749,124.42102874952
4257,121633079300,nan,,nan,ACP,bridge center,1/9/2009 0:00:00,49.0,nan,nan,38.349892,-90.065505,456.2054749,407.2054749,124.11622874952
4258,121633079600,nan,,nan,ACP,bridge center,1/9/2009 0:00:00,67.0,nan,nan,38.371066,-90.065862,473.6681519,406.6681519,123.95245269912
4259,121633079700,nan,,nan,ACP,bridge center,1/12/2009 0:00:00,64.0,nan,nan,38.371066,-90.065862,473.6681519,409.6681519,124.86685269912
4260,121633079800,nan,,nan,ACP,bridge center,1/12/2009 0:00:00,64.0,nan,nan,38.371066,-90.065862,473.6681519,409.6681519,124.86685269912
4261,121633079900,nan,,nan,ACP,bridge center,1/12/2009 0:00:00,67.0,nan,nan,38.371066,-90.065862,473.6681519,406.6681519,123.95245269912
4262,121633080800,nan,,nan,ACP,nan,7/15/2009 0:00:00,108.0,nan,nan,38.368824,-90.030809,500.1411438,392.1411438,119.52462063024001
4263,121633082700,nan,,nan,ACP,nan,11/12/2009 0:00:00,5.0,nan,nan,38.372628,-90.06716,473.8309021,468.8309021,142.89965896008002
4264,121633082900,nan,,nan,ACP,"map with record, tower #B-9",12/11/2009 0:00:00,23.0,nan,nan,38.226885,-89.85294,417.8059387,394.8059387,120.33685011576002
4265,121633083000,nan,,nan,ACP,"map with record, tower #B-10",12/11/2009 0:00:00,25.0,nan,nan,38.229451,-89.85294,417.5848389,392.5848389,119.65985889672001
4266,121633083100,nan,,nan,ACP,"Sta. No., map with records, Tower #B-11",12/11/2009 0:00:00,31.0,nan,nan,38.232004,-89.852839,418.9655457,387.9655457,118.25189832936
4267,121633083200,nan,,nan,ACP,"map with records, Tower #B-12",12/11/2009 0:00:00,34.0,nan,nan,38.234518,-89.853037,419.6574707,385.6574707,117.54839706935999
4268,121633083600,nan,,nan,ACP,"maps with records, Tower #B-34",12/11/2009 0:00:00,28.0,nan,nan,38.291728,-89.875615,414.276825,386.276825,117.73717626
4269,121633085000,nan,,nan,ACP,"map with records, Tower #B-61",12/11/2009 0:00:00,43.0,nan,nan,38.367852,-89.899867,446.7684326,403.7684326,123.06861825648001
4270,121633085800,nan,,nan,ACP,"map with records, Tower #B-84",12/11/2009 0:00:00,43.0,nan,nan,38.424463,-89.944871,480.6973572,437.6973572,133.41015447456002
4271,121633086300,nan,,nan,ACP,"map with records, Tower #B-94",12/11/2009 0:00:00,40.0,nan,nan,38.446973,-89.951012,479.5108643,439.5108643,133.96291143864
4272,121633086400,nan,,nan,ACP,"map with records, Tower B-95",12/11/2009 0:00:00,43.0,nan,nan,38.449875,-89.95101,487.5398254,444.5398254,135.49573878192
4273,121633086500,nan,,nan,ACP,"map with records, Tower #B-96",12/11/2009 0:00:00,67.0,nan,nan,38.453943,-89.951561,465.161377,398.161377,121.3595877096
4274,121633086800,nan,,nan,ACP,"map with records, Tower #B-104",12/11/2009 0:00:00,25.0,nan,nan,38.478636,-89.956,462.3010559,437.3010559,133.28936183832002
4275,121633088000,nan,,nan,ACP,Bridge center,1/6/2010 0:00:00,18.0,nan,nan,38.417767,-90.096885,595.6012573,577.6012573,176.05286322504003
4276,121633088100,nan,,nan,ACP,bridge center,1/6/2010 0:00:00,15.0,nan,nan,38.417767,-90.096885,595.6012573,580.6012573,176.96726322504003
4277,121633088200,nan,,nan,ACP,Bridge center,1/6/2010 0:00:00,5.0,nan,nan,38.417767,-90.096885,595.6012573,590.6012573,180.01526322504003
4278,121633088300,nan,,nan,ACP,bridge center,1/6/2010 0:00:00,22.0,nan,nan,38.38682,-90.091003,526.5442505,504.5442505,153.7850875524
4279,121633088400,nan,,nan,ACP,bridge center,1/6/2010 0:00:00,44.0,nan,nan,38.38682,-90.091003,526.5442505,482.5442505,147.0794875524
4280,121633088500,nan,,nan,ACP,bridge center,1/6/2010 0:00:00,28.0,nan,nan,38.38682,-90.091003,526.5442505,498.5442505,151.9562875524
4281,121633088600,nan,,nan,ACP,bridge center,1/6/2010 0:00:00,36.0,nan,nan,38.45922,-90.04089,501.5288696,465.5288696,141.89319945408002
4282,121633088700,nan,,nan,ACP,bridge center,1/6/2010 0:00:00,22.0,nan,nan,38.458918,-90.04089,502.1289978,480.1289978,146.34331852944
4283,121633088800,nan,,nan,ACP,center bridge,1/6/2010 0:00:00,39.0,nan,nan,38.45922,-90.04089,501.5288696,462.5288696,140.97879945408002
4284,121633088900,nan,,nan,ACP,bridge center,1/6/2010 0:00:00,21.0,nan,nan,38.458918,-90.04089,502.1289978,481.1289978,146.64811852944
4285,121633089000,nan,,nan,ACP,nan,1/6/2010 0:00:00,42.0,nan,nan,38.446654,-90.016284,474.4158936,432.4158936,131.80036436928
4286,121633089100,nan,,nan,ACP,bridge center,1/6/2010 0:00:00,44.0,nan,nan,38.446654,-90.016284,474.4158936,430.4158936,131.19076436928
4287,121633089200,nan,,nan,ACP,nan,1/6/2010 0:00:00,21.0,nan,nan,38.442486,-90.010719,470.9476318,449.9476318,137.14403817264002
